,Category,sub_category,Sales,Quantity,Discount
1782,Office Supplies,Binders,122.94,3,0.0
1783,Office Supplies,Paper,219.84,4,0.0
1784,Technology,Accessories,98.16,6,0.0
1785,Office Supplies,Binders,33.04,8,0.0
1786,Technology,Phones,86.97,3,0.0
1787,Technology,Phones,134.97,3,0.0
1788,Technology,Phones,699.98,2,0.0
1789,Technology,Accessories,139.95,5,0.0
1790,Office Supplies,Paper,48.94,1,0.0
1791,Furniture,Chairs,2807.84,8,0.0
1792,Office Supplies,Art,46.64,4,0.0
1793,Office Supplies,Storage,60.416,2,0.2
1794,Office Supplies,Art,107.94,3,0.0
1795,Office Supplies,Storage,63.84,8,0.0
1796,Technology,Phones,347.96999999999997,3,0.0
1797,Office Supplies,Binders,37.008,6,0.2
1798,Furniture,Furnishings,215.65,5,0.0
1799,Office Supplies,Fasteners,11.168000000000001,4,0.2
1800,Office Supplies,Paper,53.952000000000005,3,0.2
1801,Furniture,Furnishings,4.18,1,0.0
1802,Office Supplies,Binders,5.607000000000001,1,0.7
1803,Office Supplies,Supplies,4663.736000000001,7,0.2
1804,Technology,Accessories,79.98400000000001,2,0.2
1805,Technology,Phones,2575.944,7,0.2
1806,Office Supplies,Paper,45.36,7,0.0
1807,Technology,Accessories,254.24,7,0.0
1808,Technology,Phones,69.93,7,0.0
1809,Furniture,Furnishings,16.156,7,0.6
1810,Office Supplies,Paper,54.816,3,0.2
1811,Furniture,Tables,1441.3,7,0.0
1812,Furniture,Furnishings,77.6,5,0.2
1813,Furniture,Furnishings,4.656000000000001,2,0.2
1814,Furniture,Tables,170.13600000000002,3,0.2
1815,Office Supplies,Labels,7.38,2,0.0
1816,Office Supplies,Art,9.26,2,0.0
1817,Office Supplies,Labels,9.96,2,0.0
1818,Office Supplies,Appliances,75.59999999999998,2,0.8
1819,Furniture,Furnishings,29.32,2,0.6
1820,Office Supplies,Appliances,92.06399999999998,6,0.8
1821,Office Supplies,Fasteners,6.976000000000001,4,0.2
1822,Furniture,Chairs,62.958,3,0.3
1823,Office Supplies,Paper,5.184000000000001,1,0.2
1824,Office Supplies,Binders,31.32,10,0.7
1825,Furniture,Furnishings,11.840000000000002,4,0.2
1826,Furniture,Furnishings,22.784000000000002,1,0.2
1827,Technology,Phones,1127.976,3,0.2
1828,Office Supplies,Paper,38.88,6,0.0
1829,Technology,Phones,779.796,2,0.4
1830,Technology,Phones,1439.92,8,0.0
1831,Furniture,Tables,262.11,1,0.0
1832,Furniture,Chairs,207.0,3,0.2
1833,Technology,Machines,1439.982,3,0.4
1834,Office Supplies,Paper,36.28800000000001,7,0.2
1835,Office Supplies,Art,21.400000000000002,5,0.0
1836,Office Supplies,Appliances,1245.86,7,0.0
1837,Office Supplies,Labels,17.544,3,0.2
1838,Furniture,Furnishings,44.128,4,0.2
1839,Office Supplies,Appliances,62.92000000000001,1,0.2
1840,Office Supplies,Paper,78.304,2,0.2
1841,Furniture,Chairs,140.81,1,0.0
1842,Office Supplies,Labels,40.096000000000004,4,0.2
1843,Furniture,Furnishings,40.784,2,0.6
1844,Technology,Accessories,90.57000000000001,3,0.0
1845,Office Supplies,Paper,40.08,6,0.0
1846,Furniture,Furnishings,37.68,2,0.0
1847,Furniture,Chairs,362.352,3,0.2
1848,Office Supplies,Binders,7.184000000000001,2,0.2
1849,Office Supplies,Storage,34.76,1,0.0
1850,Technology,Accessories,831.2,5,0.0
1851,Office Supplies,Paper,26.400000000000002,5,0.0
1852,Office Supplies,Envelopes,106.75,7,0.0
1853,Office Supplies,Paper,97.82,2,0.0
1854,Office Supplies,Storage,141.4,5,0.0
1855,Office Supplies,Art,14.52,3,0.0
1856,Office Supplies,Storage,127.92000000000002,5,0.2
1857,Office Supplies,Binders,34.23999999999999,4,0.8
1858,Office Supplies,Appliances,137.62,2,0.0
1859,Technology,Phones,100.49,1,0.0
1860,Furniture,Bookcases,257.568,2,0.2
1861,Technology,Phones,119.96,4,0.0
1862,Office Supplies,Storage,49.632000000000005,4,0.2
1863,Furniture,Tables,727.45,5,0.5
1864,Furniture,Furnishings,24.96,3,0.2
1865,Technology,Phones,370.782,3,0.4
1866,Furniture,Furnishings,196.45,5,0.0
1867,Office Supplies,Paper,31.104000000000006,6,0.2
1868,Office Supplies,Storage,78.256,2,0.2
1869,Office Supplies,Paper,6.48,1,0.0
1870,Office Supplies,Art,99.2,5,0.0
1871,Furniture,Chairs,801.5680000000001,2,0.2
1872,Furniture,Tables,272.848,1,0.2
1873,Furniture,Tables,70.98,1,0.0
1874,Office Supplies,Paper,16.224,2,0.2
1875,Furniture,Bookcases,176.784,1,0.2
1876,Technology,Phones,470.3760000000001,3,0.2
1877,Furniture,Chairs,393.568,4,0.2
1878,Technology,Phones,302.376,3,0.2
1879,Office Supplies,Binders,68.74200000000002,9,0.7
1880,Office Supplies,Envelopes,29.339999999999996,3,0.0
1881,Furniture,Chairs,383.607,7,0.1
1882,Office Supplies,Storage,563.4,4,0.0
1883,Office Supplies,Paper,217.05599999999998,7,0.2
1884,Office Supplies,Labels,6.0,2,0.2
1885,Furniture,Furnishings,31.56,3,0.0
1886,Office Supplies,Fasteners,7.104000000000001,2,0.2
1887,Office Supplies,Binders,398.35200000000003,8,0.7
1888,Office Supplies,Appliances,121.79200000000002,4,0.2
1889,Furniture,Tables,409.59000000000003,3,0.4
1890,Office Supplies,Paper,10.56,2,0.0
1891,Office Supplies,Art,3.38,1,0.0
1892,Office Supplies,Envelopes,7.824,1,0.2
1893,Office Supplies,Paper,24.784000000000002,1,0.2
1894,Office Supplies,Art,34.650000000000006,3,0.0
1895,Office Supplies,Binders,487.98400000000004,2,0.2
1896,Office Supplies,Binders,1793.98,2,0.0
1897,Office Supplies,Envelopes,29.808,2,0.2
1898,Office Supplies,Binders,505.1760000000001,4,0.7
1899,Furniture,Tables,174.0585,3,0.45
1900,Office Supplies,Storage,191.88,6,0.0
1901,Technology,Phones,14.78,2,0.0
1902,Office Supplies,Paper,5.184000000000001,1,0.2
1903,Furniture,Chairs,478.48,2,0.2
1904,Technology,Accessories,28.400000000000002,2,0.2
1905,Office Supplies,Storage,909.12,8,0.0
1906,Office Supplies,Binders,2.9520000000000004,2,0.7
1907,Office Supplies,Binders,27.018000000000008,6,0.7
1908,Furniture,Furnishings,136.92,4,0.0
1909,Furniture,Furnishings,18.96,2,0.0
1910,Technology,Accessories,99.39000000000001,3,0.0
1911,Office Supplies,Paper,273.896,7,0.2
1912,Technology,Machines,597.1320000000001,3,0.4
1913,Technology,Accessories,149.95,5,0.0
1914,Office Supplies,Labels,4.608,2,0.2
1915,Office Supplies,Art,15.528,3,0.2
1916,Office Supplies,Labels,11.952000000000002,3,0.2
1917,Office Supplies,Art,11.65,5,0.0
1918,Technology,Phones,299.9,2,0.0
1919,Office Supplies,Binders,895.92,5,0.2
1920,Furniture,Chairs,462.564,2,0.1
1921,Office Supplies,Storage,15.008000000000003,2,0.2
1922,Technology,Phones,863.6400000000001,9,0.2
1923,Office Supplies,Art,47.616,3,0.2
1924,Office Supplies,Paper,92.94,3,0.0
1925,Technology,Accessories,199.98,2,0.0
1926,Technology,Phones,177.48000000000002,3,0.2
1927,Office Supplies,Paper,88.768,2,0.2
1928,Office Supplies,Paper,6.48,1,0.0
1929,Office Supplies,Storage,46.51,1,0.0
1930,Technology,Phones,659.9760000000001,3,0.2
1931,Technology,Phones,271.992,1,0.2
1932,Furniture,Bookcases,145.74,3,0.0
1933,Furniture,Furnishings,15.4,5,0.0
1934,Office Supplies,Paper,244.54999999999998,5,0.0
1935,Technology,Accessories,166.16,8,0.0
1936,Furniture,Furnishings,14.73,3,0.0
1937,Office Supplies,Binders,19.968000000000004,2,0.7
1938,Office Supplies,Storage,33.48800000000001,7,0.2
1939,Office Supplies,Binders,8.736000000000002,4,0.7
1940,Furniture,Chairs,662.88,3,0.2
1941,Office Supplies,Labels,47.36000000000001,4,0.2
1942,Office Supplies,Storage,27.439999999999998,2,0.2
1943,Office Supplies,Binders,3.2399999999999993,9,0.8
1944,Technology,Accessories,95.968,4,0.2
1945,Office Supplies,Paper,10.368000000000002,2,0.2
1946,Office Supplies,Art,23.1,2,0.0
1947,Furniture,Furnishings,11.54,2,0.0
1948,Furniture,Tables,254.52599999999998,1,0.4
1949,Office Supplies,Appliances,12.98,1,0.0
1950,Office Supplies,Binders,26.432000000000002,8,0.2
1951,Technology,Phones,197.96999999999997,3,0.0
1952,Office Supplies,Labels,18.9,6,0.0
1953,Furniture,Chairs,1282.41,5,0.1
1954,Office Supplies,Art,4.92,3,0.0
1955,Technology,Accessories,238.0,2,0.0
1956,Technology,Accessories,167.97,3,0.0
1957,Office Supplies,Paper,17.12,4,0.0
1958,Office Supplies,Binders,16.200000000000003,3,0.0
1959,Office Supplies,Appliances,33.99,3,0.0
1960,Technology,Accessories,296.84999999999997,5,0.0
1961,Technology,Accessories,112.80000000000001,6,0.0
1962,Office Supplies,Binders,13.71,3,0.0
1963,Office Supplies,Paper,24.900000000000002,5,0.0
1964,Office Supplies,Storage,286.29,3,0.0
1965,Office Supplies,Appliances,24.18,2,0.0
1966,Technology,Phones,281.96999999999997,3,0.0
1967,Office Supplies,Supplies,69.5,5,0.0
1968,Office Supplies,Paper,166.44,3,0.0
1969,Technology,Accessories,291.96,4,0.0
1970,Office Supplies,Art,6.408,3,0.2
1971,Technology,Accessories,408.74399999999997,7,0.2
1972,Office Supplies,Binders,5.103999999999999,4,0.8
1973,Office Supplies,Fasteners,2.8960000000000004,2,0.2
1974,Technology,Accessories,35.016000000000005,3,0.2
1975,Office Supplies,Storage,275.96999999999997,3,0.0
1976,Technology,Phones,1394.95,5,0.0
1977,Furniture,Chairs,545.88,6,0.0
1978,Office Supplies,Art,5.248,2,0.2
1979,Furniture,Chairs,933.5360000000001,4,0.2
1980,Office Supplies,Storage,42.976,4,0.2
1981,Office Supplies,Binders,3.76,2,0.0
1982,Technology,Phones,479.96,4,0.0
1983,Office Supplies,Appliances,320.88,6,0.0
1984,Furniture,Furnishings,23.88,3,0.0
1985,Office Supplies,Paper,26.76,4,0.0
1986,Technology,Copiers,1439.9759999999999,4,0.4
1987,Office Supplies,Binders,17.22,3,0.0
1988,Furniture,Tables,1024.38,7,0.0
1989,Office Supplies,Envelopes,26.22,3,0.0
1990,Office Supplies,Paper,17.34,3,0.0
1991,Office Supplies,Binders,4.956,4,0.7
1992,Office Supplies,Labels,71.04,6,0.2
1993,Office Supplies,Art,5.344,2,0.2
1994,Office Supplies,Fasteners,11.304,3,0.2
1995,Office Supplies,Appliances,294.61999999999995,5,0.8
1996,Furniture,Furnishings,8.752,4,0.6
1997,Office Supplies,Labels,15.0,4,0.0
1998,Technology,Phones,161.61,1,0.0
1999,Technology,Phones,144.95,5,0.0
2000,Technology,Accessories,199.95000000000002,5,0.0
2001,Office Supplies,Art,41.86,7,0.0
2002,Office Supplies,Storage,95.94,3,0.0
2003,Furniture,Chairs,304.45,5,0.0
2004,Office Supplies,Binders,11.363999999999997,3,0.8
2005,Office Supplies,Art,29.68,7,0.0
2006,Technology,Accessories,47.53,7,0.0
2007,Furniture,Bookcases,183.37199999999999,2,0.3
2008,Office Supplies,Art,4.224,3,0.2
2009,Office Supplies,Appliances,333.05600000000004,2,0.2
2010,Office Supplies,Paper,24.896,4,0.2
2011,Technology,Accessories,159.984,2,0.2
2012,Office Supplies,Storage,46.344,3,0.2
2013,Furniture,Chairs,350.98,1,0.0
2014,Office Supplies,Paper,13.08,2,0.0
2015,Office Supplies,Storage,900.08,4,0.0
2016,Office Supplies,Binders,17.568,2,0.2
2017,Office Supplies,Labels,14.62,2,0.0
2018,Office Supplies,Supplies,33.36,4,0.0
2019,Office Supplies,Paper,40.14,6,0.0
2020,Office Supplies,Storage,1606.23,9,0.0
2021,Office Supplies,Paper,17.04,3,0.0
2022,Office Supplies,Binders,49.53,3,0.0
2023,Furniture,Chairs,872.32,4,0.0
2024,Office Supplies,Binders,239.12000000000003,5,0.2
2025,Furniture,Bookcases,141.96,2,0.0
2026,Office Supplies,Binders,33.024,2,0.2
2027,Office Supplies,Binders,67.13600000000001,4,0.2
2028,Office Supplies,Binders,14.73,3,0.0
2029,Office Supplies,Storage,104.9,5,0.0
2030,Office Supplies,Binders,61.04,4,0.0
2031,Office Supplies,Paper,10.95,3,0.0
2032,Office Supplies,Paper,9.392000000000001,2,0.2
2033,Office Supplies,Art,9.328000000000001,1,0.2
2034,Office Supplies,Binders,8.26,2,0.0
2035,Furniture,Chairs,269.96999999999997,3,0.0
2036,Office Supplies,Paper,29.04,3,0.0
2037,Office Supplies,Labels,14.62,2,0.0
2038,Office Supplies,Paper,11.952000000000002,3,0.2
2039,Office Supplies,Binders,4.536000000000001,7,0.7
2040,Office Supplies,Binders,9.156,2,0.7
2041,Furniture,Furnishings,75.36,5,0.2
2042,Office Supplies,Binders,57.504000000000005,6,0.2
2043,Office Supplies,Art,38.864000000000004,7,0.2
2044,Office Supplies,Paper,15.552000000000003,3,0.2
2045,Office Supplies,Appliances,162.64,2,0.0
2046,Technology,Phones,597.0,3,0.0
2047,Office Supplies,Paper,55.48,1,0.0
2048,Furniture,Furnishings,289.80000000000007,7,0.2
2049,Office Supplies,Binders,2.5020000000000002,3,0.7
2050,Office Supplies,Binders,6.480000000000001,4,0.7
2051,Furniture,Chairs,341.48799999999994,8,0.3
2052,Office Supplies,Art,11.12,5,0.2
2053,Furniture,Furnishings,25.344,6,0.2
2054,Furniture,Furnishings,17.31,3,0.0
2055,Technology,Accessories,199.95000000000002,5,0.0
2056,Furniture,Chairs,1586.6899999999998,7,0.0
2057,Technology,Accessories,84.99,1,0.0
2058,Furniture,Tables,411.8,2,0.0
2059,Office Supplies,Fasteners,11.34,3,0.0
2060,Office Supplies,Storage,80.3,5,0.0
2061,Office Supplies,Binders,15.968000000000002,2,0.2
2062,Office Supplies,Paper,64.74000000000001,13,0.0
2063,Office Supplies,Binders,19.296,3,0.2
2064,Office Supplies,Storage,405.64,4,0.0
2065,Furniture,Chairs,146.352,3,0.2
2066,Technology,Accessories,251.91,9,0.0
2067,Office Supplies,Art,12.39,3,0.0
2068,Technology,Accessories,199.96,4,0.0
2069,Furniture,Tables,710.8320000000001,3,0.2
2070,Office Supplies,Binders,1.9410000000000003,1,0.7
2071,Furniture,Chairs,283.92,5,0.2
2072,Office Supplies,Binders,7.312000000000001,2,0.2
2073,Technology,Accessories,59.97,3,0.0
2074,Technology,Phones,761.5440000000001,7,0.2
2075,Furniture,Furnishings,58.199999999999996,3,0.0
2076,Office Supplies,Paper,39.900000000000006,5,0.0
2077,Office Supplies,Appliances,90.86,7,0.0
2078,Office Supplies,Paper,94.85,5,0.0
2079,Office Supplies,Paper,106.232,7,0.2
2080,Technology,Phones,111.984,2,0.2
2081,Furniture,Furnishings,7.712000000000001,2,0.2
2082,Office Supplies,Paper,37.44,6,0.0
2083,Office Supplies,Labels,23.680000000000003,2,0.2
2084,Office Supplies,Labels,122.12,4,0.0
2085,Office Supplies,Labels,18.45,5,0.0
2086,Office Supplies,Storage,324.90000000000003,5,0.0
2087,Office Supplies,Paper,146.73,3,0.0
2088,Office Supplies,Fasteners,3.96,2,0.0
2089,Office Supplies,Labels,5.76,2,0.0
2090,Office Supplies,Binders,26.549999999999997,3,0.0
2091,Furniture,Tables,310.44300000000004,3,0.3
2092,Furniture,Chairs,479.90000000000003,5,0.0
2093,Office Supplies,Supplies,12.88,1,0.0
2094,Office Supplies,Art,13.120000000000001,5,0.2
2095,Office Supplies,Binders,511.84,8,0.0
2096,Office Supplies,Art,91.96,4,0.0
2097,Office Supplies,Art,8.34,3,0.0
2098,Office Supplies,Storage,37.68,3,0.2
2099,Technology,Accessories,279.944,7,0.2
2100,Office Supplies,Storage,636.4080000000001,3,0.2
2101,Office Supplies,Art,83.168,4,0.2
2102,Furniture,Chairs,259.136,4,0.2
2103,Office Supplies,Paper,221.92,4,0.0
2104,Technology,Accessories,26.0,2,0.0
2105,Office Supplies,Paper,15.552000000000003,3,0.2
2106,Office Supplies,Binders,0.8759999999999998,1,0.8
2107,Office Supplies,Paper,19.98,1,0.0
2108,Office Supplies,Binders,398.352,3,0.2
2109,Office Supplies,Art,5.04,3,0.0
2110,Office Supplies,Fasteners,17.450000000000003,5,0.0
2111,Furniture,Chairs,323.136,4,0.2
2112,Office Supplies,Supplies,29.700000000000003,3,0.0
2113,Technology,Phones,1295.8400000000001,4,0.2
2114,Office Supplies,Storage,46.84,2,0.0
2115,Furniture,Bookcases,425.833,1,0.15
2116,Furniture,Tables,209.67,1,0.4
2117,Office Supplies,Paper,159.88,7,0.0
2118,Office Supplies,Paper,5.28,1,0.0
2119,Office Supplies,Binders,895.92,5,0.2
2120,Office Supplies,Binders,2.8080000000000007,3,0.7
2121,Furniture,Chairs,215.976,3,0.2
2122,Furniture,Bookcases,241.96,2,0.0
2123,Office Supplies,Labels,27.72,9,0.0
2124,Office Supplies,Envelopes,104.68000000000002,5,0.2
2125,Technology,Phones,62.958,7,0.4
2126,Technology,Accessories,86.376,3,0.2
2127,Furniture,Furnishings,64.944,3,0.2
2128,Office Supplies,Paper,20.736000000000004,4,0.2
2129,Office Supplies,Appliances,33.28,4,0.0
2130,Office Supplies,Art,38.52,9,0.0
2131,Furniture,Furnishings,139.86,7,0.0
2132,Office Supplies,Paper,19.65,3,0.0
2133,Office Supplies,Binders,152.991,3,0.7
2134,Office Supplies,Fasteners,10.584,7,0.2
2135,Technology,Phones,94.91999999999999,4,0.4
2136,Furniture,Furnishings,14.76,5,0.6
2137,Office Supplies,Binders,3.6559999999999993,4,0.8
2138,Office Supplies,Paper,146.82,3,0.0
2139,Office Supplies,Binders,149.54399999999998,9,0.2
2140,Office Supplies,Supplies,17.14,2,0.0
2141,Furniture,Tables,991.7640000000001,3,0.4
2142,Office Supplies,Paper,30.48,6,0.2
2143,Technology,Phones,23.987999999999996,2,0.4
2144,Office Supplies,Fasteners,16.688,7,0.2
2145,Furniture,Chairs,422.05799999999994,3,0.3
2146,Office Supplies,Binders,38.088,4,0.7
2147,Office Supplies,Storage,254.35200000000003,6,0.2
2148,Furniture,Furnishings,43.31,1,0.0
2149,Technology,Phones,84.94999999999999,5,0.0
2150,Furniture,Chairs,233.058,3,0.3
2151,Technology,Accessories,111.79,7,0.0
2152,Office Supplies,Paper,14.940000000000001,3,0.0
2153,Office Supplies,Binders,14.16,2,0.2
2154,Furniture,Furnishings,22.608,3,0.6
2155,Office Supplies,Fasteners,21.48,6,0.0
2156,Office Supplies,Storage,501.81000000000006,3,0.0
2157,Office Supplies,Storage,161.94,3,0.0
2158,Office Supplies,Art,17.856,4,0.2
2159,Office Supplies,Binders,8.807999999999998,3,0.8
2160,Furniture,Furnishings,79.38400000000001,1,0.2
2161,Office Supplies,Art,34.58,1,0.0
2162,Office Supplies,Paper,314.54999999999995,3,0.0
2163,Technology,Accessories,191.976,3,0.2
2164,Office Supplies,Paper,8.288,2,0.2
2165,Furniture,Furnishings,139.92,5,0.6
2166,Office Supplies,Art,15.872,1,0.2
2167,Office Supplies,Binders,6.285999999999999,7,0.8
2168,Office Supplies,Art,14.015999999999998,3,0.2
2169,Technology,Accessories,71.976,3,0.2
2170,Technology,Phones,107.982,3,0.4
2171,Furniture,Chairs,305.312,2,0.3
2172,Office Supplies,Binders,19.752000000000002,3,0.2
2173,Office Supplies,Binders,9.263999999999998,3,0.8
2174,Office Supplies,Storage,61.792,4,0.2
2175,Office Supplies,Paper,45.68,2,0.0
2176,Office Supplies,Paper,60.12,9,0.0
2177,Office Supplies,Binders,41.72,5,0.2
2178,Office Supplies,Paper,71.6,8,0.0
2179,Office Supplies,Binders,85.23200000000001,7,0.2
2180,Office Supplies,Labels,44.400000000000006,3,0.0
2181,Furniture,Chairs,442.764,4,0.1
2182,Technology,Machines,3999.95,5,0.0
2183,Technology,Accessories,199.95000000000002,5,0.0
2184,Furniture,Furnishings,63.68,8,0.0
2185,Office Supplies,Binders,54.89600000000001,2,0.2
2186,Technology,Accessories,29.0,2,0.0
2187,Office Supplies,Envelopes,70.08,6,0.0
2188,Furniture,Furnishings,121.3,2,0.0
2189,Technology,Phones,1454.4900000000002,9,0.0
2190,Office Supplies,Appliances,60.81,3,0.0
2191,Office Supplies,Binders,153.552,3,0.2
2192,Office Supplies,Appliances,65.34,3,0.0
2193,Office Supplies,Paper,123.92,4,0.0
2194,Office Supplies,Appliances,35.099999999999994,3,0.0
2195,Technology,Accessories,44.75,5,0.0
2196,Office Supplies,Art,4.704,2,0.2
2197,Office Supplies,Art,14.669999999999998,3,0.0
2198,Office Supplies,Paper,15.552000000000003,3,0.2
2199,Office Supplies,Paper,5.232,1,0.2
2200,Furniture,Furnishings,22.200000000000003,6,0.0
2201,Technology,Phones,881.93,7,0.0
2202,Office Supplies,Binders,6.096,2,0.2
2203,Furniture,Furnishings,191.82,3,0.0
2204,Furniture,Furnishings,20.104,1,0.2
2205,Office Supplies,Art,67.56,3,0.2
2206,Office Supplies,Binders,29.93199999999999,7,0.8
2207,Technology,Phones,38.272000000000006,4,0.2
2208,Office Supplies,Art,16.52,4,0.0
2209,Technology,Phones,832.93,7,0.0
2210,Office Supplies,Binders,43.8,10,0.0
2211,Office Supplies,Appliances,167.292,6,0.1
2212,Furniture,Furnishings,27.42,1,0.0
2213,Office Supplies,Binders,1.4400000000000002,1,0.2
2214,Office Supplies,Binders,61.77600000000001,13,0.2
2215,Office Supplies,Appliances,241.96,2,0.0
2216,Furniture,Chairs,108.608,4,0.2
2217,Office Supplies,Art,2.8160000000000003,2,0.2
2218,Office Supplies,Binders,9.984000000000002,4,0.2
2219,Office Supplies,Storage,14.98,1,0.0
2220,Technology,Phones,1145.6000000000001,4,0.2
2221,Technology,Phones,485.93999999999994,2,0.4
2222,Office Supplies,Art,37.376,8,0.2
2223,Furniture,Chairs,70.68599999999999,1,0.3
2224,Office Supplies,Paper,54.816,3,0.2
2225,Furniture,Bookcases,72.29400000000001,1,0.7
2226,Office Supplies,Fasteners,2.8960000000000004,2,0.2
2227,Technology,Phones,124.79200000000002,1,0.2
2228,Furniture,Tables,330.588,1,0.4
2229,Office Supplies,Binders,673.5680000000001,2,0.2
2230,Office Supplies,Appliances,52.98,2,0.0
2231,Furniture,Furnishings,526.45,5,0.0
2232,Office Supplies,Storage,228.92,5,0.2
2233,Technology,Phones,319.968,4,0.2
2235,Office Supplies,Storage,190.86,2,0.0
2236,Office Supplies,Art,24.32,8,0.0
2237,Office Supplies,Supplies,44.400000000000006,5,0.0
2238,Furniture,Furnishings,44.400000000000006,2,0.6
2239,Office Supplies,Binders,1016.792,1,0.2
2240,Office Supplies,Binders,38.136,7,0.2
2241,Technology,Phones,494.98199999999997,3,0.4
2242,Office Supplies,Storage,56.56,2,0.0
2243,Office Supplies,Art,5.56,2,0.0
2244,Office Supplies,Fasteners,9.02,2,0.0
2245,Office Supplies,Appliances,8.62,1,0.0
2246,Technology,Phones,659.9760000000001,3,0.2
2247,Office Supplies,Paper,13.36,2,0.0
2248,Office Supplies,Binders,41.72,5,0.2
2249,Office Supplies,Binders,11.52,5,0.2
2250,Office Supplies,Appliances,541.4399999999999,6,0.0
2251,Office Supplies,Paper,19.44,3,0.0
2252,Office Supplies,Paper,143.7,3,0.0
2253,Office Supplies,Appliances,43.26,3,0.0
2254,Office Supplies,Appliances,43.56,2,0.0
